Title,City,State,Worktype,Seniority Level,Employment Type,Clearance,High School,Bachelor's,Master's,PHD
Data Scientist,Seattle,WA,On-site,Director,Full-time,0,0,0,1,0
Data Scientist,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,1,0
Data Scientist,Washington,WA,On-site,Mid-Senior level,Full-time,1,0,1,0,0
Data Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,1,0
ML Engineer,Redmond,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,1
Data Scientist,Seattle,WA,On-site,Director,Full-time,0,0,0,1,0
Data Scientist,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
Data Scientist,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
Data Scientist,Spokane,WA,On-site,Associate,Volunteer,0,0,0,0,0
ML Engineer,Washington,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
Data Scientist,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,1,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,1,0
Data Scientist,Richland,WA,On-site,Not Applicable,Full-time,1,0,0,0,0
Data Scientist,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,1,0
ML Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,1,0,0
ML Engineer,Redmond,WA,On-site,Not Applicable,Full-time,0,0,1,0,0
Data Scientist,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
Data Engineer,Bellevue,WA,On-site,Director,Full-time,0,0,1,0,0
ML Engineer,Kirkland,WA,On-site,Mid-Senior level,Full-time,0,0,1,1,0
Data Scientist,Redmond,WA,On-site,Director,Full-time,0,0,0,1,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,1,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
ML Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,1,0,0
ML Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,1,1,0
Data Scientist,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,1,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,1,0
ML Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,0,1,1
ML Engineer,Kirkland,WA,On-site,Mid-Senior level,Full-time,0,0,1,1,0
ML Engineer,Redmond,WA,On-site,Not Applicable,Contract,0,0,0,0,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,1,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
ML Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,1,1,0
ML Engineer,Redmond,WA,On-site,Not Applicable,Full-time,0,0,1,1,0
ML Engineer,Bellevue,WA,On-site,Mid-Senior level,Full-time,0,0,0,1,1
Data Engineer,Bellevue,WA,On-site,Not Applicable,Full-time,0,0,0,0,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,1,0
Data Engineer,Redmond,WA,Remote,Not Applicable,Full-time,0,0,1,1,0
Data Scientist,Seattle,WA,Remote,Not Applicable,Full-time,0,0,0,0,0
Data Scientist,Redmond,WA,Remote,Not Applicable,Full-time,0,0,1,1,0
Data Scientist,Redmond,WA,Remote,Not Applicable,Full-time,0,0,1,1,0
Data Analyst,Washington,WA,Remote,Entry level,Full-time,0,0,1,1,0
ML Engineer,Redmond,WA,Remote,Not Applicable,Full-time,0,0,1,0,0
Data Engineer,Seattle,WA,Remote,Mid-Senior level,Full-time,0,0,0,0,0
Data Analyst,Washington,WA,Remote,Entry level,Part-time,0,0,0,0,0
Data Engineer,Seattle,WA,Remote,Entry level,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,Remote,Mid-Senior level,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,Remote,Mid-Senior level,Full-time,0,0,0,0,0
Data Analyst,Seattle,WA,Remote,Mid-Senior level,Full-time,0,0,0,0,0
Data Analyst,Seattle,WA,Remote,Mid-Senior level,Contract,0,0,0,0,0
Data Analyst,Tacoma,WA,Remote,Mid-Senior level,Full-time,0,0,1,1,0
Data Analyst,Redmond,WA,Remote,Entry level,Contract,0,0,0,0,0
Data Scientist,Seattle,WA,Hybrid,Not Applicable,Temporary,0,0,1,1,0
ML Engineer,Seattle,WA,Hybrid,Mid-Senior level,Full-time,0,0,1,1,0
ML Engineer,Redmond,WA,Hybrid,Not Applicable,Internship,0,0,0,0,1
ML Engineer,Redmond,WA,Hybrid,Not Applicable,Full-time,0,0,1,1,0
ML Engineer,Redmond,WA,Hybrid,Not Applicable,Full-time,0,0,0,0,1
ML Engineer,Redmond,WA,Hybrid,Not Applicable,Full-time,0,0,0,0,0
ML Engineer,Seattle,WA,Hybrid,Not Applicable,Full-time,0,0,0,0,0
ML Engineer,Redmond,WA,Hybrid,Not Applicable,Full-time,0,0,0,0,1
Data Engineer,Seattle,WA,Hybrid,Mid-Senior level,Full-time,0,0,0,0,0
Data Engineer,Bellevue,WA,Hybrid,Mid-Senior level,Contract,0,0,0,0,0
Data Engineer,Seattle,WA,Hybrid,Entry level,Full-time,0,0,0,0,0
ML Engineer,Redmond,WA,Hybrid,Not Applicable,Full-time,0,0,0,0,1
Data Engineer,Seattle,WA,Hybrid,Mid-Senior level,Full-time,0,0,1,1,0
ML Engineer,Redmond,WA,Hybrid,Not Applicable,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,Hybrid,Mid-Senior level,Full-time,0,0,0,0,0
Data Engineer,Bellevue,WA,Hybrid,Entry level,Full-time,0,0,0,0,0
Data Scientist,Bellevue,WA,On-site,Mid-Senior level,Full-time,0,1,1,1,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
Data Scientist,Bellevue,WA,On-site,Entry level,Full-time,0,1,1,1,0
Data Scientist,Redmond,WA,On-site,Entry level,Contract,0,0,0,0,0
Data Scientist,Bellevue,WA,On-site,Mid-Senior level,Full-time,0,1,1,1,0
Data Scientist,Bellevue,WA,On-site,Entry level,Full-time,0,0,0,0,0
Data Scientist,Bellevue,WA,On-site,Entry level,Full-time,0,1,1,1,0
Data Scientist,Bellevue,WA,On-site,Entry level,Full-time,0,1,1,1,0
Data Scientist,Bellevue,WA,On-site,Mid-Senior level,Full-time,0,1,1,1,0
Data Scientist,Washington,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
Data Scientist,Bellevue,WA,On-site,Mid-Senior level,Full-time,0,0,1,1,0
Data Scientist,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,1,0
ML Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,1,0,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
ML Engineer,Washington,WA,On-site,Entry level,Full-time,0,0,0,0,0
Data Engineer,Bellevue,WA,On-site,Entry level,Full-time,0,0,0,0,0
Data Scientist,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,1,0
ML Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,1,1,0
ML Engineer,Seattle,WA,On-site,Entry level,Full-time,0,0,1,0,0
ML Engineer,Kirkland,WA,On-site,Mid-Senior level,Full-time,0,0,1,1,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,1,0
Data Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,0,0,0
Data Engineer,Washington,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
Data Engineer,Seattle,WA,On-site,Entry level,Full-time,0,0,0,0,0
Data Engineer,Bellevue,WA,On-site,Mid-Senior level,Contract,0,0,0,0,0
Data Engineer,Bellevue,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
Data Engineer,Washington,WA,On-site,Entry level,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,1,0,0
Data Engineer,Seattle,WA,On-site,Entry level,Full-time,0,0,0,0,0
Data Engineer,Bellevue,WA,On-site,Entry level,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,On-site,Entry level,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,On-site,Entry level,Part-time,0,0,1,0,0
Data Analyst,Washington,WA,On-site,Entry level,Full-time,0,0,0,1,0
Data Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
Data Engineer,Washington,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
Data Engineer,Seattle,WA,On-site,Entry level,Full-time,0,0,0,1,0
Data Engineer,Bellevue,WA,On-site,Entry level,Full-time,0,0,1,1,0
Data Scientist,Malaga,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
Data Scientist,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
Data Scientist,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
Data Scientist,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,1,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
ML Engineer,Washington,WA,On-site,Mid-Senior level,Full-time,0,0,1,1,0
ML Engineer,Bellevue,WA,On-site,Mid-Senior level,Full-time,0,0,0,1,1
Data Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,1,1,0
Data Engineer,Bellevue,WA,On-site,Not Applicable,Full-time,0,0,0,0,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,0,0,0
ML Engineer,Seattle,WA,On-site,Entry level,Full-time,0,0,1,0,0
Data Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
Data Engineer,Bellevue,WA,On-site,Associate,Full-time,0,0,0,0,0
Data Engineer,Bellevue,WA,On-site,Entry level,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,0,0,0
Data Analyst,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,1,0
Data Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,0,1,0
Data Engineer,Seattle,WA,On-site,Entry level,Full-time,0,0,0,1,0
Data Engineer,Bellevue,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
Data Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
Data Analyst,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,0,1,0
Data Analyst,Redmond,WA,On-site,Mid-Senior level,Contract,0,0,0,0,0
Data Engineer,Vancouver,WA,On-site,Entry level,Full-time,0,0,1,0,0
Data Engineer,Bellevue,WA,On-site,Mid-Senior level,Full-time,0,0,1,1,0
Data Engineer,Bellevue,WA,On-site,Entry level,Full-time,0,0,0,0,0
Data Engineer,Bellevue,WA,On-site,Entry level,Contract,0,0,0,0,0
Data Analyst,Seattle,WA,On-site,Not Applicable,Full-time,0,0,1,0,0
Data Analyst,Seattle,WA,On-site,Entry level,Full-time,0,0,1,0,0
Data Analyst,Seattle,WA,On-site,Not Applicable,Full-time,0,0,1,0,0
Data Scientist,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
Data Scientist,Redmond,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
Data Scientist,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
Data Scientist,Seattle,WA,On-site,Not Applicable,Full-time,0,0,1,1,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
Data Scientist,Bellevue,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
Data Scientist,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
Data Scientist,Bellevue,WA,On-site,Entry level,Full-time,0,0,1,0,0
Data Scientist,Bellevue,WA,On-site,Not Applicable,Full-time,0,0,1,0,0
Data Scientist,Seattle,WA,On-site,Internship,Internship,0,0,0,0,0
Data Scientist,Seattle,WA,On-site,Entry level,Full-time,0,0,0,0,1
Data Scientist,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
Data Scientist,Bellevue,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
Data Scientist,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,1,0
Data Engineer,Bellevue,WA,On-site,Not Applicable,Full-time,0,0,0,0,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
Data Engineer,Bellevue,WA,On-site,Mid-Senior level,Full-time,0,0,1,1,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
Data Engineer,Redmond,WA,On-site,Not Applicable,Full-time,0,0,1,0,0
Data Engineer,Seattle,WA,On-site,Entry level,Full-time,0,0,0,0,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
Data Engineer,Seattle,WA,On-site,Entry level,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
Data Engineer,Seattle,WA,On-site,Entry level,Contract,0,0,0,0,0
Data Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,1,0,0
Data Engineer,Seattle,WA,On-site,Entry level,Full-time,1,0,1,1,0
Data Engineer,Bellevue,WA,On-site,Entry level,Full-time,0,0,1,1,0
Data Engineer,Bellevue,WA,On-site,Entry level,Full-time,0,0,0,0,0
Data Analyst,Seattle,WA,On-site,Entry level,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,On-site,Entry level,Full-time,0,0,1,1,0
Data Engineer,Redmond,WA,On-site,Entry level,Full-time,0,0,0,0,0
ML Engineer,Seattle,WA,On-site,Entry level,Full-time,0,0,0,0,0
Data Engineer,Bellevue,WA,On-site,Mid-Senior level,Full-time,0,0,1,1,0
ML Engineer,Kirkland,WA,On-site,Mid-Senior level,Full-time,0,0,1,1,0
Data Scientist,Vancouver,WA,On-site,Not Applicable,Full-time,0,0,1,1,0
Data Engineer,Seattle,WA,On-site,Entry level,Full-time,0,0,0,0,0
Data Engineer,Kirkland,WA,On-site,Entry level,Full-time,0,0,0,0,0
Data Engineer,Bellevue,WA,On-site,Associate,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,On-site,Entry level,Full-time,0,0,0,0,0
Data Scientist,Bellevue,WA,On-site,Entry level,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,On-site,Entry level,Full-time,0,0,1,0,0
ML Engineer,Redmond,WA,On-site,Entry level,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,On-site,Entry level,Full-time,0,0,1,0,0
Data Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
Data Scientist,Redmond,WA,Hybrid,Not Applicable,Full-time,0,0,1,1,0
Data Scientist,Seattle,WA,Hybrid,Mid-Senior level,Full-time,0,0,1,1,0
Data Scientist,Redmond,WA,Hybrid,Not Applicable,Full-time,0,0,1,1,0
Data Scientist,Seattle,WA,Hybrid,Entry level,Full-time,0,0,1,1,0
ML Engineer,Seattle,WA,Hybrid,Mid-Senior level,Full-time,0,0,1,0,0
ML Engineer,Seattle,WA,Hybrid,Entry level,Full-time,0,0,0,0,0
ML Engineer,Seattle,WA,Hybrid,Mid-Senior level,Full-time,0,0,0,0,0
ML Engineer,Seattle,WA,Hybrid,Not Applicable,Full-time,0,0,1,0,0
Data Engineer,Seattle,WA,Hybrid,Mid-Senior level,Full-time,0,0,1,0,0
ML Engineer,Seattle,WA,Hybrid,Not Applicable,Full-time,0,0,1,1,0
ML Engineer,Seattle,WA,Hybrid,Entry level,Full-time,0,0,1,0,0
ML Engineer,Seattle,WA,Hybrid,Entry level,Full-time,0,0,0,0,0
Data Engineer,Bellevue,WA,Hybrid,Entry level,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,Hybrid,Mid-Senior level,Contract,0,0,0,0,0
Data Analyst,Seattle,WA,Hybrid,Mid-Senior level,Full-time,0,0,1,0,0
Data Engineer,Seattle,WA,Hybrid,Entry level,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,Hybrid,Mid-Senior level,Full-time,0,0,1,1,0
Data Engineer,Redmond,WA,Hybrid,Entry level,Full-time,0,0,0,0,0
Data Engineer,Bellevue,WA,Hybrid,Mid-Senior level,Full-time,0,0,0,0,0
Data Scientist,Redmond,WA,Remote,Not Applicable,Full-time,0,0,1,1,0
Data Scientist,Seattle,WA,Remote,Entry level,Full-time,0,0,0,0,0
Data Scientist,Bellevue,WA,Remote,Entry level,Full-time,0,0,0,0,0
Data Scientist,Redmond,WA,Remote,Not Applicable,Full-time,0,0,1,1,0
Data Scientist,Seattle,WA,Remote,Entry level,Full-time,0,0,1,1,0
Data Scientist,Redmond,WA,Remote,Not Applicable,Full-time,0,0,1,1,0
Data Scientist,Redmond,WA,Remote,Not Applicable,Full-time,0,0,1,1,0
Data Scientist,Seattle,WA,Remote,Entry level,Full-time,0,0,1,0,0
Data Scientist,Tacoma,WA,Remote,Entry level,Full-time,0,0,1,1,0
Data Engineer,Washington,WA,Remote,Mid-Senior level,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,Remote,Mid-Senior level,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,Remote,Mid-Senior level,Full-time,0,0,1,0,0
Data Engineer,Seattle,WA,Remote,Entry level,Full-time,0,0,1,0,0
Data Analyst,Bellevue,WA,Remote,Mid-Senior level,Full-time,0,0,0,0,0
Data Analyst,Redmond,WA,Remote,Not Applicable,Full-time,0,0,1,1,0
Data Analyst,Redmond,WA,Remote,Not Applicable,Full-time,0,0,1,1,0
Data Analyst,Tacoma,WA,Remote,Mid-Senior level,Full-time,0,0,1,1,0
Data Scientist,St John,WA,On-site,Entry level,Full-time,0,0,1,1,0
Data Scientist,Vancouver,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,1,0
Data Scientist,Redmond,WA,On-site,Entry level,Contract,0,0,0,0,0
Data Scientist,Bellevue,WA,On-site,Not Applicable,Full-time,0,0,0,0,0
Data Scientist,Kirkland,WA,On-site,Not Applicable,Full-time,0,0,1,1,0
Data Scientist,Seattle,WA,On-site,Entry level,Full-time,0,0,0,0,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,1,0
Data Scientist,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
ML Engineer,Bellevue,WA,On-site,Entry level,Full-time,0,0,1,1,0
ML Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,1,1,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
ML Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,1,1,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,1,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,1,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
ML Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,1,0,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
ML Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,1,0,0
Data Engineer,Washington,WA,On-site,Entry level,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,On-site,Entry level,Contract,0,0,1,1,0
Data Engineer,Seattle,WA,On-site,Entry level,Part-time,0,0,1,0,0
Data Analyst,Redmond,WA,On-site,Entry level,Full-time,0,0,0,0,0
Data Analyst,Washington,WA,On-site,Entry level,Full-time,0,0,0,1,0
ML Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,1,0,0
Data Analyst,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
Data Analyst,Seattle,WA,On-site,Not Applicable,Full-time,0,0,1,0,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
ML Engineer,Kent,WA,On-site,Entry level,Full-time,0,0,0,1,0
ML Engineer,Washington,WA,On-site,Mid-Senior level,Full-time,0,0,1,1,0
Data Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,0,0,0
Data Analyst,Redmond,WA,On-site,Entry level,Contract,0,0,0,0,0
Data Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
ML Engineer,Redmond,WA,On-site,Entry level,Full-time,0,0,0,0,0
ML Engineer,Redmond,WA,On-site,Internship,Internship,0,0,1,0,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
Data Engineer,Tacoma,WA,On-site,Entry level,Full-time,1,0,0,1,0
Data Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,0,0,0
Data Engineer,Bellevue,WA,On-site,Entry level,Full-time,0,0,0,0,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
ML Engineer,Bellevue,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
ML Engineer,Bellevue,WA,On-site,Entry level,Full-time,0,0,0,1,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
ML Engineer,Redmond,WA,On-site,Not Applicable,Full-time,0,0,1,1,0
ML Engineer,Bellevue,WA,On-site,Director,Full-time,0,0,0,0,0
Data Scientist,Redmond,WA,On-site,Entry level,Contract,0,0,0,0,0
ML Engineer,Bellevue,WA,On-site,Entry level,Full-time,0,0,1,1,0
ML Engineer,Bellevue,WA,On-site,Mid-Senior level,Full-time,0,0,1,1,0
ML Engineer,Kent,WA,On-site,Entry level,Full-time,0,0,0,0,0
ML Engineer,Kent,WA,On-site,Entry level,Full-time,0,0,0,1,0
ML Engineer,Redmond,WA,On-site,Not Applicable,Full-time,0,0,1,1,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
ML Engineer,Bellevue,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
Data Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,On-site,Entry level,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,0,1,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
Data Analyst,Washington,WA,On-site,Entry level,Full-time,0,0,0,1,0
Data Analyst,Seattle,WA,On-site,Entry level,Full-time,0,0,1,0,0
ML Engineer,Redmond,WA,On-site,Not Applicable,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,On-site,Entry level,Contract,0,0,0,0,0
Data Engineer,Seattle,WA,On-site,Entry level,Full-time,0,0,1,1,0
Data Scientist,Seattle,WA,On-site,Entry level,Full-time,0,0,0,0,0
Data Scientist,Seattle,WA,On-site,Not Applicable,Full-time,0,0,0,0,0
Data Scientist,Bellevue,WA,On-site,Not Applicable,Full-time,0,0,1,0,0
Data Scientist,Seattle,WA,On-site,Not Applicable,Full-time,0,0,1,0,0
Data Scientist,Bellevue,WA,On-site,Entry level,Full-time,0,0,0,0,0
Data Scientist,Bellevue,WA,On-site,Mid-Senior level,Full-time,0,0,1,1,0
Data Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,1,1,0
Data Scientist,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,1,0
Data Scientist,Bellevue,WA,On-site,Mid-Senior level,Full-time,0,0,1,1,0
ML Engineer,Kirkland,WA,On-site,Not Applicable,Full-time,0,0,1,1,0
Data Scientist,Washington,WA,On-site,Mid-Senior level,Full-time,1,0,1,0,0
Data Scientist,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
ML Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,1,1,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
ML Engineer,Kirkland,WA,On-site,Not Applicable,Full-time,0,0,1,1,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,1,0
Data Engineer,Seattle,WA,On-site,Mid-Senior level,Contract,0,0,0,0,0
Data Engineer,Bellevue,WA,On-site,Mid-Senior level,Contract,0,0,0,0,0
Data Engineer,Washington,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
Data Analyst,Washington,WA,On-site,Entry level,Full-time,0,0,0,1,0
Data Analyst,Renton,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
Data Scientist,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,1,0
Data Scientist,Seattle,WA,On-site,Entry level,Full-time,0,0,0,0,0
Data Scientist,Redmond,WA,On-site,Entry level,Contract,0,0,0,0,0
Data Scientist,Seattle,WA,On-site,Entry level,Contract,0,0,0,0,0
Data Scientist,Bellevue,WA,On-site,Entry level,Full-time,0,1,1,1,0
ML Engineer,Kirkland,WA,On-site,Not Applicable,Full-time,0,0,1,1,0
Data Engineer,Redmond,WA,On-site,Not Applicable,Full-time,0,0,1,0,0
ML Engineer,Bellevue,WA,On-site,Not Applicable,Full-time,0,0,1,1,0
Data Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,On-site,Entry level,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,On-site,Entry level,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,On-site,Entry level,Full-time,0,0,0,1,0
Data Engineer,Seattle,WA,On-site,Not Applicable,Full-time,0,0,1,1,0
Data Analyst,Seattle,WA,On-site,Entry level,Full-time,0,0,1,0,0
Data Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,0,0
Data Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,1,0,0
ML Engineer,Bellevue,WA,On-site,Mid-Senior level,Full-time,0,1,1,0,0
Data Engineer,Olympia,WA,On-site,Entry level,Contract,0,0,1,1,0
Data Engineer,Seattle,WA,On-site,Entry level,Contract,0,0,0,0,0
Data Scientist,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,1,0
Data Scientist,Seattle,WA,On-site,Internship,Part-time,0,0,0,0,0
ML Engineer,Seattle,WA,On-site,Mid-Senior level,Full-time,0,0,0,1,0
Data Scientist,Seattle,WA,On-site,Entry level,Full-time,0,0,1,1,0
ML Engineer,Seattle,WA,On-site,Entry level,Full-time,0,0,1,1,0
